time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP
"12:19:09:48,0",52.46964645385742,21.917388916015625,50.55140686035156,1000.0390014648438,17.36640739440918
"12:19:09:48,1",52.46883773803711,21.910642623901367,50.550167083740234,1000.0372314453125,17.352046966552734
"12:19:09:48,2",52.468658447265625,21.908395767211914,50.54853820800781,1000.1163330078125,17.34760093688965
"12:19:09:48,3",52.468048095703125,21.901649475097656,50.5467643737793,1000.08642578125,17.333351135253906
"12:19:09:48,4",52.46732711791992,21.903898239135742,50.54507827758789,1000.0934448242188,17.330463409423828
"12:19:09:48,5",52.46596908569336,21.90614891052246,50.543392181396484,1000.2059936523438,17.332416534423828
"12:19:09:48,6",52.46453094482422,21.910642623901367,50.54181671142578,1000.1585083007812,17.37093162536621
"12:19:09:48,7",52.46299362182617,21.899402618408203,50.54008865356445,1000.1339111328125,17.401927947998047
"12:19:09:48,8",52.461212158203125,21.91289520263672,50.537933349609375,1000.2393798828125,17.412996292114258
"12:19:09:48,9",52.4597053527832,21.892658233642578,50.53654861450195,1000.06005859375,17.417009353637695
"12:19:09:48,0",52.45843505859375,21.910642623901367,50.534969329833984,1000.0635986328125,17.425973892211914
"12:19:09:48,1",52.45687484741211,21.917388916015625,50.53363037109375,1000.0302124023438,17.45241355895996
"12:19:09:48,2",52.455543518066406,21.910642623901367,50.53213882446289,1000.0390014648438,17.464046478271484
"12:19:09:48,3",52.453975677490234,21.91289520263672,50.53057098388672,1000.1444702148438,17.49167251586914
"12:19:09:48,4",52.45258712768555,21.910642623901367,50.52922058105469,1000.1497192382812,17.54906463623047
"12:19:09:48,5",52.451507568359375,21.903898239135742,50.527862548828125,1000.09521484375,17.582674026489258
"12:19:09:48,6",52.45021438598633,21.90614891052246,50.52670669555664,1000.2112426757812,17.60808563232422
"12:19:09:48,7",52.449153900146484,21.908395767211914,50.52592086791992,1000.2235717773438,17.6315860748291
"12:19:09:48,8",52.4482421875,21.901649475097656,50.525146484375,1000.2147827148438,17.673690795898438
"12:19:09:48,9",52.44717025756836,21.91289520263672,50.524940490722656,1000.1268920898438,17.714599609375
"12:19:09:48,0",52.44668197631836,21.91963768005371,50.524906158447266,1000.0987548828125,17.768199920654297
"12:19:09:48,1",52.44597625732422,21.915142059326172,50.525028228759766,1000.22705078125,17.826200485229492
"12:19:09:48,2",52.445220947265625,21.91963768005371,50.52535629272461,1000.0407104492188,17.86518096923828
"12:19:09:48,3",52.44441223144531,21.915142059326172,50.525875091552734,1000.2622680664062,17.875036239624023
"12:19:09:48,4",52.44361877441406,21.901649475097656,50.5265998840332,1000.3202514648438,17.901721954345703
"12:19:09:48,5",52.44303512573242,21.910642623901367,50.52762222290039,1000.146240234375,17.885019302368164
"12:19:09:48,6",52.441795349121094,21.90614891052246,50.52894973754883,1000.2850952148438,17.876859664916992
"12:19:09:48,7",52.440589904785156,21.910642623901367,50.53038024902344,1000.0917358398438,17.848712921142578
"12:19:09:48,8",52.4395751953125,21.903898239135742,50.53232955932617,1000.2938842773438,17.804279327392578
"12:19:09:48,9",52.438175201416016,21.908395767211914,50.5338249206543,1000.2798461914062,17.747983932495117
"12:19:09:48,0",52.4373779296875,21.910642623901367,50.53575897216797,1000.1954345703125,17.71306037902832
"12:19:09:48,1",52.43732833862305,21.90614891052246,50.53770446777344,1000.23583984375,17.66035270690918
"12:19:09:48,2",52.43864822387695,21.915142059326172,50.53982162475586,1000.12158203125,17.677490234375
"12:19:09:48,3",52.44023132324219,21.917388916015625,50.54195022583008,1000.0934448242188,17.701379776000977
"12:19:09:48,4",52.44089889526367,21.91289520263672,50.544105529785156,1000.234130859375,17.705636978149414
"12:19:09:48,5",52.44009017944336,21.91963768005371,50.54646301269531,1000.2147827148438,17.707002639770508
"12:19:09:48,6",52.43976593017578,21.908395767211914,50.54905319213867,1000.2798461914062,17.664121627807617
"12:19:09:48,7",52.44084167480469,21.910642623901367,50.5516471862793,1000.322021484375,17.61792755126953
"12:19:09:48,8",52.442405700683594,21.915142059326172,50.553871154785156,1000.1444702148438,17.57352066040039
"12:19:09:48,9",52.44406509399414,21.89715003967285,50.556087493896484,1000.2991333007812,17.5996036529541
"12:19:09:48,0",52.4454231262207,21.901649475097656,50.558128356933594,1000.2886352539062,17.587177276611328
"12:19:09:48,1",52.446388244628906,21.908395767211914,50.560325622558594,1000.2938842773438,17.57461166381836
"12:19:09:48,2",52.44757080078125,21.908395767211914,50.563175201416016,1000.225341796875,17.569429397583008
"12:19:09:48,3",52.448272705078125,21.908395767211914,50.564903259277344,1000.25341796875,17.533376693725586
"12:19:09:48,4",52.44904327392578,21.910642623901367,50.56782531738281,1000.2798461914062,17.50904655456543
"12:19:09:48,5",52.44975280761719,21.921890258789062,50.56985092163086,1000.2815551757812,17.48629379272461
"12:19:09:48,6",52.45056915283203,21.899402618408203,50.57194900512695,1000.20947265625,17.475292205810547
"12:19:09:48,7",52.451316833496094,21.901649475097656,50.573848724365234,1000.251708984375,17.476139068603516
"12:19:09:48,8",52.451927185058594,21.91963768005371,50.57597732543945,1000.2569580078125,17.476606369018555
"12:19:09:48,9",52.452667236328125,21.89715003967285,50.577980041503906,1000.0899658203125,17.455358505249023
"12:19:09:48,0",52.453304290771484,21.917388916015625,50.5798225402832,1000.3096923828125,17.432222366333008
"12:19:09:48,1",52.454071044921875,21.901649475097656,50.5814208984375,1000.3009033203125,17.41903305053711
"12:19:09:48,2",52.45498275756836,21.90614891052246,50.58309555053711,1000.2850952148438,17.40424919128418
"12:19:09:48,3",52.455692291259766,21.903898239135742,50.58469772338867,1000.2903442382812,17.373332977294922
"12:19:09:48,4",52.456295013427734,21.90614891052246,50.58613586425781,1000.0390014648438,17.319377899169922
"12:19:09:48,6",52.45692825317383,21.910642623901367,50.587486267089844,1000.234130859375,17.280513763427734
"12:19:09:48,7",52.45753479003906,21.917388916015625,50.588584899902344,1000.2798461914062,17.249069213867188
"12:19:09:48,8",52.45775604248047,21.901649475097656,50.58946990966797,1000.2850952148438,17.234411239624023
"12:19:09:48,9",52.45798110961914,21.910642623901367,50.59040069580078,1000.1585083007812,17.217124938964844
"12:19:09:48,0",52.457881927490234,21.901649475097656,50.59117126464844,1000.2218017578125,17.19904899597168
"12:19:09:48,1",52.457489013671875,21.899402618408203,50.59144592285156,1000.2727661132812,17.166301727294922
"12:19:09:48,2",52.45673751831055,21.90614891052246,50.591552734375,1000.2886352539062,17.168235778808594
"12:19:09:48,3",52.455543518066406,21.903898239135742,50.59131622314453,1000.12158203125,17.1398983001709
"12:19:09:48,4",52.454017639160156,21.908395767211914,50.59085464477539,1000.3096923828125,17.1469783782959
"12:19:09:48,5",52.45212173461914,21.903898239135742,50.59022903442383,1000.0108642578125,17.172412872314453
"12:19:09:48,6",52.45045471191406,21.901649475097656,50.589698791503906,1000.190185546875,17.18938446044922
"12:19:09:48,7",52.44884490966797,21.910642623901367,50.58829116821289,1000.198974609375,17.187833786010742
"12:19:09:48,8",52.447635650634766,21.90614891052246,50.58667755126953,1000.05126953125,17.16693115234375
"12:19:09:48,9",52.44807434082031,21.915142059326172,50.585365295410156,1000.2376098632812,17.211000442504883
"12:19:09:48,0",52.4486083984375,21.91963768005371,50.58381652832031,1000.0969848632812,17.229116439819336
"12:19:09:48,1",52.44844055175781,21.908395767211914,50.58256530761719,1000.2551879882812,17.248876571655273
"12:19:09:48,2",52.446632385253906,21.917388916015625,50.580867767333984,1000.20947265625,17.24238395690918
"12:19:09:48,3",52.4449462890625,21.901649475097656,50.5791015625,1000.06884765625,17.236324310302734
"12:19:09:48,4",52.44437026977539,21.908395767211914,50.5774040222168,1000.3026733398438,17.220298767089844
"12:19:09:48,5",52.44429016113281,21.899402618408203,50.575992584228516,1000.3079223632812,17.20819664001465
"12:19:09:48,6",52.44440460205078,21.90614891052246,50.57429885864258,1000.0653686523438,17.13599395751953
"12:19:09:48,7",52.44405746459961,21.908395767211914,50.57243347167969,1000.0214233398438,17.140880584716797
"12:19:09:48,8",52.44343948364258,21.908395767211914,50.57040023803711,1000.0284423828125,17.120019912719727
"12:19:09:48,9",52.44246292114258,21.910642623901367,50.56792068481445,1000.2305908203125,17.07770538330078
"12:19:09:48,0",52.44150924682617,21.908395767211914,50.56566619873047,1000.0407104492188,17.09023094177246
"12:19:09:48,1",52.44010543823242,21.908395767211914,50.56298828125,1000.0846557617188,17.02455711364746
"12:19:09:48,2",52.43865966796875,21.90614891052246,50.560760498046875,1000.128662109375,17.070451736450195
"12:19:09:48,3",52.43683624267578,21.910642623901367,50.55784606933594,1000.0653686523438,17.125886917114258
"12:19:09:48,4",52.435325622558594,21.90614891052246,50.55478286743164,1000.2042236328125,17.21385955810547
"12:19:09:48,5",52.43381881713867,21.90614891052246,50.55184555053711,1000.0530395507812,17.214921951293945
"12:19:09:48,6",52.431922912597656,21.90614891052246,50.54890060424805,1000.0670776367188,17.16718292236328
"12:19:09:48,7",52.43006896972656,21.903898239135742,50.54549026489258,1000.08642578125,17.13526725769043
"12:19:09:48,8",52.428382873535156,21.903898239135742,50.542545318603516,1000.13916015625,17.084396362304688
"12:19:09:48,9",52.42642593383789,21.903898239135742,50.539451599121094,1000.0460205078125,17.02652931213379
"12:19:09:48,0",52.42456817626953,21.901649475097656,50.536094665527344,1000.146240234375,17.10044288635254
"12:19:09:48,1",52.42218780517578,21.910642623901367,50.53269958496094,1000.0354614257812,17.403629302978516
"12:19:09:48,2",52.42013931274414,21.91289520263672,50.529422760009766,1000.0319213867188,17.634197235107422
"12:19:09:48,3",52.41831970214844,21.910642623901367,50.527122497558594,1000.0653686523438,17.769405364990234
"12:19:09:48,4",52.4164924621582,21.908395767211914,50.52473831176758,1000.07763671875,17.785694122314453
"12:19:09:48,5",52.4149284362793,21.908395767211914,50.52279281616211,1000.0758666992188,17.7992000579834
"12:19:09:48,6",52.41310119628906,21.90614891052246,50.52147674560547,1000.0794067382812,17.795612335205078
"12:19:09:48,7",52.41118240356445,21.90614891052246,50.520225524902344,1000.0565795898438,17.76180076599121
"12:19:09:48,8",52.40935134887695,21.91963768005371,50.5187873840332,1000.1251220703125,17.763813018798828
"12:19:09:48,9",52.407203674316406,21.90614891052246,50.51786804199219,1000.12158203125,17.750539779663086
"12:19:09:48,0",52.40510559082031,21.90614891052246,50.516746520996094,1000.119873046875,17.58716583251953
"12:19:09:48,1",52.40287780761719,21.921890258789062,50.51544952392578,1000.0653686523438,17.545679092407227
"12:19:09:48,2",52.40050506591797,21.89715003967285,50.5145378112793,1000.0143432617188,17.514244079589844
"12:19:09:48,3",52.39837646484375,21.91963768005371,50.513492584228516,1000.0143432617188,17.47907829284668
"12:19:09:48,4",52.39677429199219,21.910642623901367,50.51274871826172,1000.03369140625,17.439510345458984
"12:19:09:48,5",52.39657211303711,21.915142059326172,50.51212692260742,1000.0143432617188,17.45438575744629
"12:19:09:48,6",52.39693069458008,21.90614891052246,50.51123046875,1000.0829467773438,17.409530639648438
"12:19:09:48,7",52.39700698852539,21.910642623901367,50.510467529296875,1000.0846557617188,17.314085006713867
"12:19:09:48,8",52.395050048828125,21.910642623901367,50.50962829589844,1000.0934448242188,17.33917236328125
"12:19:09:48,9",52.392845153808594,21.915142059326172,50.50835037231445,1000.2235717773438,17.40593910217285
"12:19:09:48,0",52.39197540283203,21.908395767211914,50.50718688964844,1000.1356811523438,17.42061424255371
"12:19:09:48,1",52.39191818237305,21.908395767211914,50.506439208984375,1000.0899658203125,17.241313934326172
"12:19:09:48,2",52.3918571472168,21.90614891052246,50.50529098510742,1000.1022338867188,17.251697540283203
"12:19:09:48,3",52.3917121887207,21.91963768005371,50.504310607910156,1000.06005859375,17.230623245239258
"12:19:09:48,4",52.39104461669922,21.924135208129883,50.503273010253906,1000.24462890625,17.245973587036133
"12:19:09:48,5",52.39002227783203,21.921890258789062,50.50187683105469,1000.0126342773438,17.259552001953125
"12:19:09:48,6",52.388824462890625,21.91289520263672,50.50027084350586,1000.295654296875,17.27351951599121
"12:19:09:48,7",52.38740539550781,21.908395767211914,50.49925994873047,1000.13916015625,17.275794982910156
"12:19:09:48,8",52.38602066040039,21.910642623901367,50.49783706665039,1000.1075439453125,17.255741119384766
"12:19:09:48,9",52.384769439697266,21.908395767211914,50.49625015258789,1000.2991333007812,17.241138458251953
"12:19:09:48,0",52.38356018066406,21.91289520263672,50.494998931884766,1000.06884765625,17.271028518676758
"12:19:09:48,1",52.382225036621094,21.903898239135742,50.49376678466797,1000.0846557617188,17.341217041015625
"12:19:09:48,2",52.380889892578125,21.915142059326172,50.492496490478516,1000.2569580078125,17.49329948425293
"12:19:09:48,3",52.379737854003906,21.910642623901367,50.49128341674805,1000.1690673828125,17.58121109008789
"12:19:09:48,4",52.378334045410156,21.921890258789062,50.490047454833984,1000.2639770507812,17.632831573486328
"12:19:09:48,5",52.377437591552734,21.921890258789062,50.48918151855469,1000.0407104492188,17.6915283203125
"12:19:09:48,6",52.37651443481445,21.924135208129883,50.48872756958008,1000.0442504882812,17.708026885986328
"12:19:09:48,7",52.3756103515625,21.91963768005371,50.48835372924805,1000.225341796875,17.667943954467773
"12:19:09:48,8",52.37506103515625,21.917388916015625,50.48794937133789,1000.1778564453125,17.64419937133789
"12:19:09:48,9",52.37460708618164,21.908395767211914,50.4880485534668,1000.155029296875,17.65528678894043
"12:19:09:48,0",52.37397384643555,21.910642623901367,50.48819351196289,1000.1427001953125,17.63123321533203
"12:19:09:48,1",52.373260498046875,21.90614891052246,50.488712310791016,1000.1163330078125,17.589954376220703
"12:19:09:48,2",52.372318267822266,21.910642623901367,50.48890686035156,1000.3009033203125,17.532230377197266
"12:19:09:48,3",52.37125015258789,21.917388916015625,50.48946762084961,1000.2305908203125,17.504281997680664
"12:19:09:48,4",52.370079040527344,21.90614891052246,50.48951721191406,1000.1796264648438,17.477745056152344
"12:19:09:48,5",52.36850357055664,21.917388916015625,50.48898696899414,1000.1427001953125,17.452619552612305
"12:19:09:48,6",52.36698532104492,21.921890258789062,50.48875427246094,1000.0969848632812,17.43431854248047
"12:19:09:48,7",52.36530303955078,21.91963768005371,50.488616943359375,1000.251708984375,17.411794662475586
"12:19:09:48,8",52.36349868774414,21.91963768005371,50.488311767578125,1000.2569580078125,17.406810760498047
"12:19:09:48,9",52.36164474487305,21.917388916015625,50.48815155029297,1000.2569580078125,17.363651275634766
"12:19:09:48,0",52.36028289794922,21.924135208129883,50.48779296875,1000.2991333007812,17.300207138061523
"12:19:09:48,1",52.36016082763672,21.91289520263672,50.48724365234375,1000.16552734375,17.231294631958008
"12:19:09:48,2",52.360939025878906,21.899402618408203,50.48664855957031,1000.313232421875,17.124013900756836
"12:19:09:48,3",52.361209869384766,21.908395767211914,50.48593521118164,1000.3062133789062,17.02593231201172
"12:19:09:48,4",52.35984420776367,21.910642623901367,50.48430252075195,1000.2921142578125,17.008041381835938
"12:19:09:48,5",52.35736846923828,21.910642623901367,50.48267364501953,1000.2639770507812,17.083667755126953
"12:19:09:48,6",52.35593795776367,21.915142059326172,50.48136901855469,1000.2147827148438,17.123394012451172
"12:19:09:48,7",52.355247497558594,21.91963768005371,50.47959518432617,1000.269287109375,17.15085220336914
